Index,Well.API,Field,Operator,Spud.Year,Max_Gas,Lat_Len,Vert_Len,Fluid,Proppant,ShalePlay
3254,3.12E+12,B-43,"Seeco, Llc",2010,390378,4840,4125,113704,3909051,Fayetteville
3255,3.12E+12,B-43,"Seeco, Llc",2008,43570,3210,2243,69952,2142720,Fayetteville
3256,3.12E+12,B-43,"Seeco, Llc",2008,158415,2782,2157,57692,2028770,Fayetteville
3257,3.12E+12,B-43,"Seeco, Llc",2008,300222,4083,2092,87896,3236973,Fayetteville
3258,3.12E+12,B-43,"Seeco, Llc",2008,146431,3766,3711,93364,1969619,Fayetteville
3259,3.12E+12,B-43,"Seeco, Llc",2008,67616,2341,3779,48218,1510353,Fayetteville
3260,3.12E+12,B-43,"Seeco, Llc",2009,130529,1839,4485,50700,1653948,Fayetteville
3261,3.12E+12,B-43,"Seeco, Llc",2009,269657,3924,4586,105848,3131952,Fayetteville
3262,3.12E+12,B-43,"Seeco, Llc",2009,166566,3922,3923,108778,3514463,Fayetteville
3263,3.12E+12,B-43,"Seeco, Llc",2009,172069,4617,3866,132023,4255174,Fayetteville
3264,3.12E+12,B-43,"Seeco, Llc",2009,204275,2455,4225,56370,1957840,Fayetteville
3265,3.12E+12,B-43,"Seeco, Llc",2009,157393,3665,4558,99044,2597802,Fayetteville
3266,3.12E+12,B-43,"Seeco, Llc",2009,308914,3118,3746,70326,2256440,Fayetteville
3267,3.12E+12,B-43,"Seeco, Llc",2015,480159,7656,4685,139733,6715737,Fayetteville
3268,3.12E+12,B-43,"Seeco, Llc",2015,426414,6974,4352,130731,6244279,Fayetteville
3269,3.12E+12,B-43,"Seeco, Llc",2015,265777,6108,4329,111688,5379841,Fayetteville
3270,3.14E+12,B-43,"Seeco, Llc",2013,321465,4117,2262,83511,3011084,Fayetteville
3271,3.14E+12,B-43,"Xto Energy, Inc.",2008,288617,1782,2332,1539926,1553596,Fayetteville
3272,3.14E+12,B-43,"Xto Energy, Inc.",2008,254464,1737,2432,249900,1505233,Fayetteville
3273,3.14E+12,B-43,"Seeco, Llc",2008,600334,3634,2880,66161,2094889,Fayetteville
3274,3.14E+12,B-43,"Seeco, Llc",2011,297765,3725,2773,73792,3136931,Fayetteville
3275,3.14E+12,B-43,"Seeco, Llc",2008,504320,2966,2930,87636,2607034,Fayetteville
3276,3.14E+12,B-43,"Seeco, Llc",2008,496846,4309,4013,83221,3814052,Fayetteville
3277,3.14E+12,B-43,"Xto Energy, Inc.",2009,489947,2118,2081,1368405,1660080,Fayetteville
3278,3.14E+12,B-43,"Seeco, Llc",2008,409868,3525,2829,58144,1827618,Fayetteville
3279,3.14E+12,B-43,"Seeco, Llc",2008,346373,3025,2731,78054,2274206,Fayetteville
3280,3.14E+12,B-43,"Seeco, Llc",2008,385825,3390,4839,73965,2936382,Fayetteville
3281,3.14E+12,B-43,"Seeco, Llc",2008,431704,3255,2700,70901,1823181,Fayetteville
3282,3.14E+12,B-43,"Seeco, Llc",2008,310566,2594,2666,39236,1694900,Fayetteville
3283,3.14E+12,B-43,"Seeco, Llc",2010,393000,4685,2665,89418,3510000,Fayetteville
3284,3.14E+12,B-43,"Xto Energy, Inc.",2008,96895,2416,3259,2044202,1952330,Fayetteville
3285,3.14E+12,B-43,"Xto Energy, Inc.",2008,487637,3078,4447,69210,1399480,Fayetteville
3286,3.14E+12,B-43,"Seeco, Llc",2008,170671,2742,2708,52210,1452940,Fayetteville
3287,3.14E+12,B-43,"Seeco, Llc",2008,470048,3025,2839,56534,1399928,Fayetteville
3288,3.14E+12,B-43,"Seeco, Llc",2008,140988,3337,4975,47963,1955677,Fayetteville
3289,3.14E+12,B-43,"Xto Energy, Inc.",2008,587963,2199,4157,1748460,1794374,Fayetteville
3290,3.14E+12,B-43,"Xto Energy, Inc.",2008,270083,1698,2262,1497342,1469914,Fayetteville
3291,3.14E+12,B-43,"Seeco, Llc",2008,487178,3239,2461,71491,2900076,Fayetteville
3292,3.14E+12,B-43,"Seeco, Llc",2008,350638,2995,2647,103105,2726531,Fayetteville
3293,3.14E+12,B-43,"Seeco, Llc",2008,295907,3677,5027,63358,2333500,Fayetteville
3294,3.14E+12,B-43,"Xto Energy, Inc.",2008,596989,1331,4300,253008,1225948,Fayetteville
3295,3.14E+12,B-43,"Xto Energy, Inc.",2008,495777,1970,3994,1622628,1750000,Fayetteville
3296,3.14E+12,B-43,"Xto Energy, Inc.",2008,314464,1802,2496,600000,1544800,Fayetteville
3297,3.14E+12,B-43,"Seeco, Llc",2008,256652,3110,2450,62428,2007240,Fayetteville
3298,3.14E+12,B-43,"Seeco, Llc",2008,420188,3541,2630,63278,1848140,Fayetteville
3299,3.14E+12,B-43,"Seeco, Llc",2008,561144,3468,4202,90502,3047450,Fayetteville
3300,3.14E+12,B-43,"Seeco, Llc",2008,268200,3334,3901,61994,1819371,Fayetteville
3301,3.14E+12,B-43,"Seeco, Llc",2008,417057,3227,2987,58981,1852922,Fayetteville
3302,3.14E+12,B-43,"Seeco, Llc",2008,272143,2982,2810,54994,1619225,Fayetteville
3303,3.14E+12,B-43,"Seeco, Llc",2008,258420,3428,4636,47475,1962630,Fayetteville
3304,3.14E+12,B-43,"Seeco, Llc",2008,386061,3269,2855,54070,1613132,Fayetteville
3305,3.14E+12,B-43,"Seeco, Llc",2008,376849,3622,5209,77085,2731583,Fayetteville
3306,3.14E+12,B-43,"Seeco, Llc",2008,348948,3555,4766,66404,2267100,Fayetteville
3307,3.14E+12,B-43,"Seeco, Llc",2008,384404,3419,4721,76201,2848461,Fayetteville
3308,3.14E+12,B-43,"Xto Energy, Inc.",2008,297722,2019,2218,2045645,1800860,Fayetteville
3309,3.14E+12,B-43,"Seeco, Llc",2008,551733,3677,4806,79992,3375771,Fayetteville
3310,3.14E+12,B-43,"Xto Energy, Inc.",2008,484520,2487,4258,2108610,2087400,Fayetteville
3311,3.14E+12,B-43,"Xto Energy, Inc.",2009,137853,1893,2550,30625,1483080,Fayetteville
3312,3.14E+12,B-43,"Seeco, Llc",2008,316491,3418,3914,63201,1885209,Fayetteville
3313,3.14E+12,B-43,"Seeco, Llc",2008,287848,2827,2765,54072,1620369,Fayetteville
3314,3.14E+12,B-43,"Bhp Billiton Petroleum (fayetteville), Llc",2008,29202,2307,1517,37075,1351379,Fayetteville
3315,3.14E+12,B-43,"Seeco, Llc",2008,457165,3395,2602,64868,1952600,Fayetteville
3316,3.14E+12,B-43,"Xto Energy, Inc.",2008,239840,1660,3277,1626068,1535340,Fayetteville
3317,3.14E+12,B-43,"Seeco, Llc",2008,202431,3833,4046,88587,2595996,Fayetteville
3318,3.14E+12,B-43,"Seeco, Llc",2008,471053,2901,2766,68071,2288126,Fayetteville
3319,3.14E+12,B-43,"Seeco, Llc",2008,432914,3772,2614,95348,3293084,Fayetteville
3320,3.14E+12,B-43,"Xto Energy, Inc.",2008,262771,1297,4312,1293568,1290460,Fayetteville
3321,3.14E+12,B-43,"Xto Energy, Inc.",2008,116023,2116,1637,2061990,1665822,Fayetteville
3322,3.14E+12,B-43,"Xto Energy, Inc.",2008,28597,2995,2875,2561587,2305920,Fayetteville
3323,3.14E+12,B-43,"Xto Energy, Inc.",2008,64006,1702,1410,1598098,1413391,Fayetteville
3324,3.14E+12,B-43,"Seeco, Llc",2008,701680,3399,4034,64335,1957586,Fayetteville
3325,3.14E+12,B-43,"Seeco, Llc",2008,662772,3385,3990,62985,1939045,Fayetteville
3326,3.14E+12,B-43,"Seeco, Llc",2008,745595,3493,4987,78505,3119800,Fayetteville
3327,3.14E+12,B-43,"Seeco, Llc",2008,754142,3412,4625,1591696,3113800,Fayetteville
3328,3.14E+12,B-43,"Xto Energy, Inc.",2008,453931,2107,4083,52414,1766216,Fayetteville
3329,3.14E+12,B-43,"Xto Energy, Inc.",2008,285869,1959,2537,1572602,1586908,Fayetteville
3330,3.14E+12,B-43,"Seeco, Llc",2008,457620,3704,4083,86001,3127852,Fayetteville
3331,3.14E+12,B-43,"Seeco, Llc",2008,286340,1946,4012,53238,1627368,Fayetteville
3332,3.14E+12,B-43,"Seeco, Llc",2008,223331,2847,2620,61221,1950714,Fayetteville
3333,3.14E+12,B-43,"Xto Energy, Inc.",2008,176879,1547,4805,2208612,1500000,Fayetteville
3334,3.14E+12,B-43,"Xto Energy, Inc.",2008,211812,1666,2624,2124310,1523210,Fayetteville
3335,3.14E+12,B-43,"Xto Energy, Inc.",2008,285599,2772,4758,3505631,2159420,Fayetteville
3336,3.14E+12,B-43,"Seeco, Llc",2008,1177484,3950,4000,95605,3117224,Fayetteville
3337,3.14E+12,B-43,"Seeco, Llc",2008,376549,2775,2898,70915,2382498,Fayetteville
3338,3.14E+12,B-43,"Seeco, Llc",2008,578306,3648,4015,91642,3060017,Fayetteville
3339,3.14E+12,B-43,"Xto Energy, Inc.",2008,237014,1239,2373,1260483,1270520,Fayetteville
3340,3.14E+12,B-43,"Xto Energy, Inc.",2008,65131,1023,2256,1051152,1072600,Fayetteville
3341,3.14E+12,B-43,"Seeco, Llc",2008,858919,3823,4771,133855,3523278,Fayetteville
3342,3.14E+12,B-43,"Seeco, Llc",2008,795932,3872,4595,87030,3533345,Fayetteville
3343,3.14E+12,B-43,"Xto Energy, Inc.",2008,136898,1804,1768,1428000,1496220,Fayetteville
3344,3.14E+12,B-43,"Xto Energy, Inc.",2008,278920,1698,2265,1559477,1516111,Fayetteville
3345,3.14E+12,B-43,"Xto Energy, Inc.",2008,276904,1686,2789,1478416,1354338,Fayetteville
3346,3.14E+12,B-43,"Xto Energy, Inc.",2008,176792,2598,4822,66809,2287540,Fayetteville
3347,3.14E+12,B-43,"D90 Energy, Llc",2008,108220,3931,1800,59377,1757050,Fayetteville
3348,3.14E+12,B-43,"D90 Energy, Llc",2008,118621,3754,2105,59300,1752000,Fayetteville
3349,3.14E+12,B-43,"Seeco, Llc",2008,857001,3777,4770,87991,2538315,Fayetteville
3350,3.14E+12,B-43,"Seeco, Llc",2008,313326,4233,4013,105943,3809663,Fayetteville
3351,3.14E+12,B-43,"D90 Energy, Llc",2008,91448,2695,1713,40500,12500000,Fayetteville
3352,3.14E+12,B-43,"D90 Energy, Llc",2008,46669,2450,2050,40828,1249160,Fayetteville
3353,3.14E+12,B-43,"D90 Energy, Llc",2008,78074,2890,1766,49346,1628180,Fayetteville
3354,3.14E+12,B-43,"Seeco, Llc",2008,627702,3632,2895,88925,3307832,Fayetteville
3355,3.14E+12,B-43,"Seeco, Llc",2008,534715,3227,3454,101013,3636503,Fayetteville
3356,3.14E+12,B-43,"Seeco, Llc",2008,372813,3456,3389,83251,2590480,Fayetteville
3357,3.14E+12,B-43,"Xto Energy, Inc.",2008,315222,3603,4700,902570,2380540,Fayetteville
3358,3.14E+12,B-43,"Xto Energy, Inc.",2008,599568,4160,4831,3713548,3517680,Fayetteville
3359,3.14E+12,B-43,"Xto Energy, Inc.",2008,170390,1734,2548,1579952,1488500,Fayetteville
3360,3.14E+12,B-43,"Xto Energy, Inc.",2008,76885,1708,1892,1882860,1513300,Fayetteville
3361,3.14E+12,B-43,"Xto Energy, Inc.",2008,213256,1664,2676,1696124,1496520,Fayetteville
3362,3.14E+12,B-43,"Xto Energy, Inc.",2008,140945,1811,2443,1589536,1397200,Fayetteville
3363,3.14E+12,B-43,"Xto Energy, Inc.",2008,102058,1569,2286,1940850,1484249,Fayetteville
3364,3.14E+12,B-43,"Xto Energy, Inc.",2008,358866,1797,2325,1429467,1394347,Fayetteville
3365,3.14E+12,B-43,"Seeco, Llc",2008,235902,3036,4161,83372,2699523,Fayetteville
3366,3.14E+12,B-43,"Seeco, Llc",2009,232128,2691,3895,82214,2597013,Fayetteville
3367,3.14E+12,B-43,"Seeco, Llc",2008,459687,3196,2784,68417,2779992,Fayetteville
3368,3.14E+12,B-43,"Xto Energy, Inc.",2008,487496,1635,2269,1551358,1637280,Fayetteville
3369,3.14E+12,B-43,"Xto Energy, Inc.",2008,240647,1386,2488,1292397,1261172,Fayetteville
3370,3.14E+12,B-43,"Xto Energy, Inc.",2008,156543,2014,2410,1773314,1759935,Fayetteville
3371,3.14E+12,B-43,"Xto Energy, Inc.",2008,190349,1854,2957,1775474,1766000,Fayetteville
3372,3.14E+12,B-43,"Xto Energy, Inc.",2008,254845,2539,2836,2125112,2015752,Fayetteville
3373,3.14E+12,B-43,"Xto Energy, Inc.",2008,506439,3304,2600,2944890,3010260,Fayetteville
3374,3.14E+12,B-43,"Xto Energy, Inc.",2008,94575,2395,2764,2099664,1615240,Fayetteville
3375,3.14E+12,B-43,"Seeco, Llc",2008,446466,3838,3749,93881,3599007,Fayetteville
3376,3.14E+12,B-43,"Xto Energy, Inc.",2008,268354,2309,2630,13009114,1594338,Fayetteville
3377,3.14E+12,B-43,"Xto Energy, Inc.",2008,144365,2166,1540,1416982,1458820,Fayetteville
3378,3.14E+12,B-43,"Xto Energy, Inc.",2008,96479,1512,1631,1150501,1092448,Fayetteville
3379,3.14E+12,B-43,"Seeco, Llc",2008,466902,4046,4084,99375,3408143,Fayetteville
3380,3.14E+12,B-43,"Xto Energy, Inc.",2008,309077,1948,4424,1626534,1587388,Fayetteville
3381,3.14E+12,B-43,"Xto Energy, Inc.",2008,607980,3728,4452,3465916,3015440,Fayetteville
3382,3.14E+12,B-43,"Xto Energy, Inc.",2008,72478,2308,1590,2000018,1969020,Fayetteville
3383,3.14E+12,B-43,"Seeco, Llc",2008,749042,3492,3930,83685,3115837,Fayetteville
3384,3.14E+12,B-43,"Seeco, Llc",2008,859255,3672,4129,97135,3152780,Fayetteville
3385,3.14E+12,B-43,"Seeco, Llc",2008,411837,3775,4055,82033,3249280,Fayetteville
3386,3.14E+12,B-43,"Seeco, Llc",2008,532635,3411,4782,77946,2680848,Fayetteville
3387,3.14E+12,B-43,"Xto Energy, Inc.",2008,269547,1879,2360,1622892,1379980,Fayetteville
3388,3.14E+12,B-43,"Xto Energy, Inc.",2008,476009,2317,2730,1659230,1884930,Fayetteville
3389,3.14E+12,B-43,"Seeco, Llc",2008,557495,3337,2801,77955,2098777,Fayetteville
3390,3.14E+12,B-43,"Xto Energy, Inc.",2008,337198,4895,5050,3317194,3410520,Fayetteville
3391,3.14E+12,B-43,"Xto Energy, Inc.",2008,540892,3378,2280,2489358,2783140,Fayetteville
3392,3.14E+12,B-43,"Xto Energy, Inc.",2008,197747,1614,2558,1461386,1489860,Fayetteville
3393,3.14E+12,B-43,"Seeco, Llc",2008,1284142,3763,4013,95551,3123449,Fayetteville
3394,3.14E+12,B-43,"Xto Energy, Inc.",2008,81026,1682,1810,1855476,1525600,Fayetteville
3395,3.14E+12,B-43,"Seeco, Llc",2008,308302,2992,4713,64611,2738600,Fayetteville
3396,3.14E+12,B-43,"Seeco, Llc",2008,494263,4142,4678,87311,3563400,Fayetteville
3397,3.14E+12,B-43,"Xto Energy, Inc.",2008,167266,2363,4144,1916354,1787848,Fayetteville
3398,3.14E+12,B-43,"Seeco, Llc",2008,440311,3817,3234,94772,3507890,Fayetteville
3399,3.14E+12,B-43,"Seeco, Llc",2008,245937,3713,4856,77835,2981718,Fayetteville
3400,3.14E+12,B-43,"Seeco, Llc",2008,493690,3159,2468,78489,2735651,Fayetteville
3401,3.14E+12,B-43,"Seeco, Llc",2008,623677,4796,3316,102293,3927123,Fayetteville
3402,3.14E+12,B-43,"Seeco, Llc",2008,489844,3716,3964,81742,3154636,Fayetteville
3403,3.14E+12,B-43,"Seeco, Llc",2008,856204,4606,3294,103315,4007010,Fayetteville
3404,3.14E+12,B-43,"Seeco, Llc",2008,649002,4942,4273,113398,4396500,Fayetteville
3405,3.14E+12,B-43,"Seeco, Llc",2008,1162081,4736,3864,110112,4193104,Fayetteville
3406,3.14E+12,B-43,"Seeco, Llc",2008,714332,4030,3469,92541,3313693,Fayetteville
3407,3.14E+12,B-43,"Seeco, Llc",2008,578532,3651,4941,91534,4275400,Fayetteville
3408,3.14E+12,B-43,"Seeco, Llc",2008,583632,3617,5136,73100,3118800,Fayetteville
3409,3.14E+12,B-43,"Xto Energy, Inc.",2008,222080,3735,4296,3501066,3076250,Fayetteville
3410,3.14E+12,B-43,"Xto Energy, Inc.",2008,190291,3054,4450,51835,2333243,Fayetteville
3411,3.14E+12,B-43,"Xto Energy, Inc.",2008,572434,4237,5184,4099704,3404143,Fayetteville
3412,3.14E+12,B-43,"Seeco, Llc",2008,561819,5137,3846,118728,4158124,Fayetteville
3413,3.14E+12,B-43,"Xto Energy, Inc.",2008,130810,2601,2063,1582547,1889250,Fayetteville
3414,3.14E+12,B-43,"Xto Energy, Inc.",2008,226146,2235,2200,1844934,1548370,Fayetteville
3415,3.14E+12,B-43,"Seeco, Llc",2008,658566,4135,3774,105480,3550480,Fayetteville
3416,3.14E+12,B-43,"Seeco, Llc",2008,720881,4135,3819,104398,3290230,Fayetteville
3417,3.14E+12,B-43,"Seeco, Llc",2008,253041,3493,5123,60247,2674843,Fayetteville
3418,3.14E+12,B-43,"Seeco, Llc",2008,789509,4082,4332,107079,3528885,Fayetteville
3419,3.14E+12,B-43,"Seeco, Llc",2008,587353,5007,4193,112905,4396058,Fayetteville
3420,3.14E+12,B-43,"Xto Energy, Inc.",2008,104359,1902,2092,1814064,1585280,Fayetteville
3421,3.14E+12,B-43,"Seeco, Llc",2008,428534,3000,4598,327834,2622220,Fayetteville
3422,3.14E+12,B-43,"Seeco, Llc",2008,551870,3563,3982,84639,3126794,Fayetteville
3423,3.14E+12,B-43,"Xto Energy, Inc.",2009,198432,2393,1452,38599,1911980,Fayetteville
3424,3.14E+12,B-43,"Seeco, Llc",2008,308541,3117,2516,77343,2753840,Fayetteville
3425,3.14E+12,B-43,"Seeco, Llc",2008,204285,4240,3112,97217,3355692,Fayetteville
3426,3.14E+12,B-43,"Xto Energy, Inc.",2008,226717,3079,4409,2956322,2921800,Fayetteville
3427,3.14E+12,B-43,"Xto Energy, Inc.",2008,199244,2251,5075,1724036,1870080,Fayetteville
3428,3.14E+12,B-43,"Seeco, Llc",2008,369181,3946,3830,78928,3208984,Fayetteville
3429,3.14E+12,B-43,"Seeco, Llc",2008,328424,3924,3837,96424,3638764,Fayetteville
3430,3.14E+12,B-43,"Seeco, Llc",2008,547768,4607,3841,95053,3600523,Fayetteville
3431,3.14E+12,B-43,"Seeco, Llc",2008,371327,3919,3789,91528,3617312,Fayetteville
3432,3.14E+12,B-43,"Xto Energy, Inc.",2008,211039,1612,2785,1277490,1146668,Fayetteville
3433,3.14E+12,B-43,"Xto Energy, Inc.",2008,230076,1644,2568,1540178,1517140,Fayetteville
3434,3.14E+12,B-43,"Seeco, Llc",2008,1120566,4576,3735,109736,4293787,Fayetteville
3435,3.14E+12,B-43,"Seeco, Llc",2008,868073,5310,3841,127076,4703826,Fayetteville
3436,3.14E+12,B-43,"Bhp Billiton Petroleum (fayetteville), Llc",2008,282291,4077,2300,75792,2738501,Fayetteville
3437,3.14E+12,B-43,"Xto Energy, Inc.",2008,245462,2160,2014,1475744,1667630,Fayetteville
3438,3.14E+12,B-43,"Seeco, Llc",2008,611813,4545,4578,73000,4700000,Fayetteville
3439,3.14E+12,B-43,"Seeco, Llc",2008,540946,3850,4606,124776,4869573,Fayetteville
3440,3.14E+12,B-43,"Seeco, Llc",2008,603998,4400,4300,98159,3886660,Fayetteville
3441,3.14E+12,B-43,"Seeco, Llc",2008,649520,4436,4215,97062,3894131,Fayetteville
3442,3.14E+12,B-43,"Xto Energy, Inc.",2008,261017,1664,4435,1056052,1303370,Fayetteville
3443,3.14E+12,B-43,"Xto Energy, Inc.",2008,89859,3139,2519,2951970,2250000,Fayetteville
3444,3.14E+12,B-43,Broman Oil & Gas Lp,2008,82273,3685,1825,94283,3842413,Fayetteville
3445,3.14E+12,B-43,"Seeco, Llc",2008,327233,3668,3797,81197,2983627,Fayetteville
3446,3.14E+12,B-43,"Seeco, Llc",2008,276523,3525,3674,80312,2949980,Fayetteville
3447,3.14E+12,B-43,"Seeco, Llc",2008,589166,4302,3780,120129,3965421,Fayetteville
3448,3.14E+12,B-43,"Seeco, Llc",2008,666639,4747,3746,163385,4312452,Fayetteville
3449,3.14E+12,B-43,"Seeco, Llc",2008,141722,3820,3586,104956,3446672,Fayetteville
3450,3.14E+12,B-43,"Seeco, Llc",2008,456605,4084,4117,101140,3590695,Fayetteville
3451,3.14E+12,B-43,"Seeco, Llc",2008,434308,4080,4120,92927,3605325,Fayetteville
3452,3.14E+12,B-43,"Xto Energy, Inc.",2008,110163,2376,1783,35371,1711360,Fayetteville
3453,3.14E+12,B-43,"Xto Energy, Inc.",2008,133153,1972,2312,2090402,1608300,Fayetteville
3454,3.14E+12,B-43,"Xto Energy, Inc.",2008,143626,2104,2506,2068326,1831900,Fayetteville
3455,3.14E+12,B-43,"Xto Energy, Inc.",2008,224740,1730,2799,1374832,1614440,Fayetteville
3456,3.14E+12,B-43,"Xto Energy, Inc.",2008,465880,1924,4000,1273655,1464420,Fayetteville
3457,3.14E+12,B-43,Broman Oil & Gas Lp,2008,56243,3880,1740,90290,4013878,Fayetteville
3458,3.14E+12,B-43,"Xto Energy, Inc.",2008,248146,2859,2000,2038767,4280830,Fayetteville
3459,3.14E+12,B-43,"Seeco, Llc",2008,441950,4062,4288,110412,3385805,Fayetteville
3460,3.14E+12,B-43,"Seeco, Llc",2008,544329,3833,4054,109874,4558392,Fayetteville
3461,3.14E+12,B-43,"Seeco, Llc",2008,288575,3397,4030,82356,3157990,Fayetteville
3462,3.14E+12,B-43,"Seeco, Llc",2008,405727,3576,3708,122432,4779404,Fayetteville
3463,3.14E+12,B-43,"Seeco, Llc",2008,525677,3460,2520,80493,2799510,Fayetteville
3464,3.14E+12,B-43,"Seeco, Llc",2008,556654,4022,4268,150781,8539149,Fayetteville
3465,3.14E+12,B-43,"Seeco, Llc",2008,846680,5429,4606,16467,6456422,Fayetteville
3466,3.14E+12,B-43,"Seeco, Llc",2008,300738,3483,2405,122793,4799961,Fayetteville
3467,3.14E+12,B-43,"Xto Energy, Inc.",2008,241032,2552,2176,2790222,2231660,Fayetteville
3468,3.14E+12,B-43,"Xto Energy, Inc.",2008,157867,2376,2277,2013962,1588210,Fayetteville
3469,3.14E+12,B-43,"Xto Energy, Inc.",2008,351583,2407,2275,956479,1267380,Fayetteville
3470,3.14E+12,B-43,"Xto Energy, Inc.",2008,475792,2691,3950,2143422,2254680,Fayetteville
3471,3.14E+12,B-43,"Xto Energy, Inc.",2008,99444,1706,2380,1260660,1006400,Fayetteville
3472,3.14E+12,B-43,"Xto Energy, Inc.",2008,171144,2417,2125,1950794,1664940,Fayetteville
3473,3.14E+12,B-43,"Bhp Billiton Petroleum (fayetteville), Llc",2008,218613,3657,2474,63519,2559809,Fayetteville
3474,3.14E+12,B-43,"Seeco, Llc",2008,282652,3976,4037,97808,2979881,Fayetteville
3475,3.14E+12,B-43,"Seeco, Llc",2008,260102,3924,4180,98695,3508051,Fayetteville
3476,3.14E+12,B-43,"Seeco, Llc",2008,577250,3410,5446,135091,4633598,Fayetteville
3477,3.14E+12,B-43,"Seeco, Llc",2008,406450,3870,3934,105982,3589734,Fayetteville
3478,3.14E+12,B-43,"Xto Energy, Inc.",2008,267647,2295,3525,1884014,1955680,Fayetteville
3479,3.14E+12,B-43,"Xto Energy, Inc.",2008,280254,2358,2593,1501956,1851480,Fayetteville
3480,3.14E+12,B-43,"Seeco, Llc",2008,901770,4532,3270,101640,3936260,Fayetteville
3481,3.14E+12,B-43,"Seeco, Llc",2008,546876,3834,3233,89611,3628560,Fayetteville
3482,3.14E+12,B-43,"Seeco, Llc",2008,898380,4603,3176,99488,4010030,Fayetteville
3483,3.14E+12,B-43,"Seeco, Llc",2010,546511,7229,3734,224280,6519081,Fayetteville
3484,3.14E+12,B-43,"Seeco, Llc",2008,294214,3209,3938,74084,2761157,Fayetteville
3485,3.14E+12,B-43,"Seeco, Llc",2008,404813,3784,3952,102495,3379745,Fayetteville
3486,3.14E+12,B-43,"Xto Energy, Inc.",2008,133446,2818,1745,2536504,2629120,Fayetteville
3487,3.14E+12,B-43,"Bhp Billiton Petroleum (fayetteville), Llc",2008,294564,4141,2990,64932,2711299,Fayetteville
3488,3.14E+12,B-43,"Bhp Billiton Petroleum (fayetteville), Llc",2008,129455,4152,1745,90810,3942489,Fayetteville
3489,3.14E+12,B-43,"Seeco, Llc",2008,863128,3668,3768,122864,3165082,Fayetteville
3490,3.14E+12,B-43,"Xto Energy, Inc.",2008,354648,2430,2398,1469063,1511100,Fayetteville
3491,3.14E+12,B-43,"Xto Energy, Inc.",2008,88458,2812,2425,2485218,2292520,Fayetteville
3492,3.14E+12,B-43,"Seeco, Llc",2008,337381,3677,4077,102678,3899500,Fayetteville
3493,3.14E+12,B-43,"Seeco, Llc",2008,334291,3284,2571,111969,3053236,Fayetteville
3494,3.14E+12,B-43,"Seeco, Llc",2008,252171,3390,2666,71665,2911869,Fayetteville
3495,3.14E+12,B-43,"Seeco, Llc",2008,1088733,3949,3251,147144,4689725,Fayetteville
3496,3.14E+12,B-43,"Seeco, Llc",2008,1010738,3823,3704,107393,3518961,Fayetteville
3497,3.14E+12,B-43,"Seeco, Llc",2008,461657,3907,4591,100493,3502920,Fayetteville
3498,3.14E+12,B-43,"Seeco, Llc",2008,481661,2966,5243,94806,2592260,Fayetteville
3499,3.14E+12,B-43,"Seeco, Llc",2008,532407,3677,4499,97587,3235360,Fayetteville
3500,3.14E+12,B-43,"Xto Energy, Inc.",2008,626685,3156,2481,2335558,2394431,Fayetteville
3501,3.14E+12,B-43,"Seeco, Llc",2008,279118,2510,2830,82166,2894276,Fayetteville
3502,3.14E+12,B-43,"Seeco, Llc",2008,516787,3186,4206,62376,2757500,Fayetteville
3503,3.14E+12,B-43,"Seeco, Llc",2008,385916,3159,4103,88686,2714954,Fayetteville
3504,3.14E+12,B-43,"Xto Energy, Inc.",2008,656985,3906,2289,2859512,2870800,Fayetteville
3505,3.14E+12,B-43,"Xto Energy, Inc.",2008,167311,1742,3800,1065539,1284960,Fayetteville
3506,3.14E+12,B-43,"Xto Energy, Inc.",2008,426303,2083,2465,1691588,1210621,Fayetteville
